date,platform,sku_id,sku_name,category,unit_price,unit_cost,units_sold,ad_spend,impressions,clicks,orders,stock,returns,promotion_flag
2026-08-16,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,64,499.65,26065,1188,64,900,3,True
2026-08-16,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,97,608.03,12068,491,71,894,1,True
2026-08-16,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,203,285.97,25003,1395,203,2892,4,True
2026-08-16,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,124,438.9,17922,798,90,810,5,True
2026-08-16,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,69,1268.12,28462,1389,69,490,3,True
2026-08-16,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,99,567.86,9489,549,99,551,2,True
2026-08-16,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,136,448.9,8992,358,69,1850,3,True
2026-08-17,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,136,406.98,21306,679,75,2601,1,False
2026-08-17,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,78,407.6,27879,717,78,917,2,False
2026-08-17,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,51,958.5,20141,817,51,665,1,False
2026-08-17,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,57,391.31,9658,305,48,675,2,False
2026-08-17,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,92,586.69,18729,1074,92,1071,1,False
2026-08-17,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,86,648.11,18110,722,81,1912,2,False
2026-08-17,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,63,293.14,9594,211,36,1433,3,False
2026-08-17,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,37,1123.3,11522,429,37,770,1,False
2026-08-17,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,56,351.99,26686,1133,56,962,1,False
2026-08-17,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,77,391.67,28422,1341,77,1734,4,False
2026-08-17,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,139,553.6,19980,1002,130,1651,4,False
2026-08-17,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,96,201.29,18913,986,96,826,1,False
2026-08-17,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,60,687.96,18437,488,60,1072,2,False
2026-08-17,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,73,338.1,25443,1007,73,1435,2,False
2026-08-17,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,102,335.68,21649,938,102,986,4,False
2026-08-18,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,126,192.52,29482,1512,126,1928,4,False
2026-08-18,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,85,454.26,28611,1397,85,871,2,False
2026-08-18,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,49,822.72,11601,320,49,798,1,False
2026-08-18,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,63,275.83,28036,1593,63,1074,2,False
2026-08-18,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,86,244.9,18651,1117,86,1152,2,False
2026-08-18,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,109,396.04,25900,885,109,2047,5,False
2026-08-18,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,66,505.86,14300,833,66,1469,1,False
2026-08-18,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,40,1796.65,14792,704,40,949,1,False
2026-08-18,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,52,619.21,17430,433,52,1317,1,False
2026-08-18,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,91,564.64,12799,404,57,2422,4,False
2026-08-18,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,137,387.92,23698,676,137,1483,3,False
2026-08-18,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,97,307.66,27229,805,86,788,5,False
2026-08-18,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,49,810.4,18823,916,49,436,2,False
2026-08-18,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,66,438.67,21333,983,66,1546,2,False
2026-08-18,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,125,535.28,17352,795,125,1288,1,False
2026-08-19,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,122,431.52,9222,521,65,2435,6,False
2026-08-19,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,72,612.23,21008,1082,72,1996,3,False
2026-08-19,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,50,884.94,17777,759,50,388,2,False
2026-08-19,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,60,644.88,24184,1343,60,1120,2,False
2026-08-19,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,93,560.14,23037,1058,93,1362,0,False
2026-08-19,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,91,318.66,14329,387,88,2335,4,False
2026-08-19,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,70,422.18,29930,712,70,757,2,False
2026-08-19,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,40,512.99,22638,1135,40,653,1,False
2026-08-19,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,55,185.37,15743,353,41,1242,1,False
2026-08-19,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,77,416.18,18190,866,77,2321,4,False
2026-08-19,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,138,283.8,23669,618,131,2913,5,False
2026-08-19,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,93,438.14,25613,1333,93,1280,4,False
2026-08-19,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,56,1288.08,25219,955,56,962,0,False
2026-08-19,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,79,209.03,24563,689,79,1125,1,False
2026-08-19,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,132,387.67,27108,1072,132,1956,4,False
2026-08-20,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,104,242.01,26478,590,99,1807,5,False
2026-08-20,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,85,366.1,15140,653,69,1750,2,False
2026-08-20,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,39,647.24,10261,609,39,1074,0,False
2026-08-20,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,58,243.65,29164,1707,58,1228,3,False
2026-08-20,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,98,611.04,10629,502,98,1441,3,False
2026-08-20,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,100,343.45,25604,914,100,1324,5,False
2026-08-20,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,70,535.4,23171,1087,70,1970,2,False
2026-08-20,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,39,296.33,17032,469,39,624,1,False
2026-08-20,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,44,490.29,8512,252,27,1199,1,False
2026-08-20,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,78,495.85,16019,794,78,2282,1,False
2026-08-20,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,131,585.95,24511,1464,131,1075,7,False
2026-08-20,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,98,451.41,18507,545,98,1690,5,False
2026-08-20,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,54,374.37,26242,1520,54,570,3,False
2026-08-20,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,80,380.78,19285,1112,80,1067,3,False
2026-08-20,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,113,375.67,20335,556,100,1053,2,False
2026-08-21,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,110,583.04,23172,1311,110,1254,6,False
2026-08-21,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,81,243.02,14662,486,54,970,2,False
2026-08-21,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,43,431.75,9688,297,43,994,1,False
2026-08-21,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,72,268.44,26312,754,72,1361,3,False
2026-08-21,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,94,607.23,14226,831,94,1160,5,False
2026-08-21,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,95,294.02,14701,527,71,2192,2,False
2026-08-21,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,59,399.14,18106,551,59,1522,2,False
2026-08-21,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,31,641.22,18493,1046,31,719,0,False
2026-08-21,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,52,284.0,16545,697,52,681,2,False
2026-08-21,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,75,272.21,26670,1422,75,1191,3,False
2026-08-21,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,151,300.94,29027,1439,151,2636,7,False
2026-08-21,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,91,245.78,14030,795,91,1383,3,False
2026-08-21,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,46,195.9,29896,655,46,1007,0,False
2026-08-21,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,81,211.94,15167,610,81,686,3,False
2026-08-21,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,126,469.76,23986,494,88,1621,3,False
2026-08-22,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,128,519.43,17394,359,79,2052,5,True
2026-08-22,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,109,607.59,11156,457,62,785,4,True
2026-08-22,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,52,346.59,10589,369,52,968,1,True
2026-08-22,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,93,286.15,10641,491,93,1275,4,True
2026-08-22,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,109,358.25,9838,447,91,1739,1,True
2026-08-22,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,132,483.11,11124,620,132,1635,2,True
2026-08-22,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,89,505.38,16883,369,41,1410,5,True
2026-08-22,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,50,444.85,18305,377,49,385,0,True
2026-08-22,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,71,565.82,17806,471,64,1546,3,True
2026-08-22,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,96,601.37,12585,649,96,1363,1,True
2026-08-22,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,193,342.55,15606,835,126,1159,9,True
2026-08-22,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,136,366.45,8970,406,88,1692,4,True
2026-08-22,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,61,439.93,14086,664,61,647,0,True
2026-08-22,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,100,555.09,10688,328,51,1307,4,True
2026-08-22,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,134,363.12,10998,222,32,1413,3,True
2026-08-23,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,139,242.28,22707,960,139,1342,2,True
2026-08-23,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,87,440.48,18630,1016,87,1451,2,True
2026-08-23,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,60,520.68,15954,684,60,788,1,True
2026-08-23,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,72,321.53,10073,268,37,1064,1,True
2026-08-23,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,135,349.73,28481,1134,135,2405,4,True
2026-08-23,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,106,183.18,28322,996,106,1767,3,True
2026-08-23,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,78,567.06,27477,699,78,1525,4,True
2026-08-23,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,40,327.67,18457,584,40,1097,1,True
2026-08-23,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,66,293.94,20875,722,66,935,1,True
2026-08-23,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,114,264.57,8881,516,87,2104,5,True
2026-08-23,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,176,316.93,21406,1004,121,2373,4,True
2026-08-23,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,111,252.45,20353,467,111,1215,3,True
2026-08-23,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,65,418.11,21706,906,65,1064,1,True
2026-08-23,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,109,432.35,10784,262,35,1225,4,True
2026-08-23,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,134,467.96,29136,1372,134,1757,6,True
2026-08-24,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,61,382.31,16478,475,61,981,2,False
2026-08-24,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,84,283.88,23173,1179,84,1148,2,False
2026-08-24,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,42,191.54,21630,1229,42,439,2,False
2026-08-24,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,69,343.71,14778,603,69,899,1,False
2026-08-24,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,106,392.65,9464,495,58,914,5,False
2026-08-24,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,45,498.26,15992,649,45,1295,1,False
2026-08-24,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,62,397.17,28635,783,62,1724,1,False
2026-08-24,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,30,468.63,27405,1018,30,510,0,False
2026-08-24,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,48,510.77,26918,647,48,1399,0,False
2026-08-24,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,75,395.05,24039,988,75,1246,2,False
2026-08-24,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,66,455.89,23003,1028,66,1669,2,False
2026-08-24,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,90,468.81,12389,402,54,755,1,False
2026-08-24,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,51,246.44,27543,702,51,657,0,False
2026-08-24,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,81,505.91,13676,577,81,1233,1,False
2026-08-24,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,113,391.97,19764,1147,113,891,2,False
2026-08-25,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,51,443.94,21406,1014,51,2292,2,False
2026-08-25,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,79,218.86,15226,482,68,681,2,False
2026-08-25,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,40,394.94,24230,1017,40,928,0,False
2026-08-25,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,24,566.94,22462,940,24,6,0,False
2026-08-25,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,109,533.13,9056,344,52,1306,5,False
2026-08-25,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,42,647.16,15764,447,42,2542,1,False
2026-08-25,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,70,466.82,28190,720,70,1222,1,False
2026-08-25,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,31,344.88,25654,685,31,575,0,False
2026-08-25,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,18,627.63,12442,727,18,8,1,False
2026-08-25,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,91,587.51,12348,370,76,1015,4,False
2026-08-25,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,69,497.83,26921,1219,69,1958,1,False
2026-08-25,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,83,553.46,21200,861,83,1685,4,False
2026-08-25,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,51,626.62,8081,442,51,610,0,False
2026-08-25,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,31,478.38,25512,916,31,7,1,False
2026-08-25,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,119,331.75,25934,1118,119,1282,4,False
2026-08-26,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,51,500.8,11262,507,51,1058,0,False
2026-08-26,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,90,254.25,22018,618,90,1260,1,False
2026-08-26,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,47,254.72,16979,402,47,1073,0,False
2026-08-26,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,23,484.99,18010,883,23,25,0,False
2026-08-26,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,87,224.74,10553,267,35,1162,3,False
2026-08-26,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,36,506.93,21838,1043,36,2626,0,False
2026-08-26,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,56,558.8,20044,1107,56,780,2,False
2026-08-26,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,38,242.58,12681,288,38,1119,1,False
2026-08-26,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,16,345.06,21490,959,16,9,0,False
2026-08-26,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,89,245.81,20583,701,89,1009,4,False
2026-08-26,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,59,482.97,27693,1218,59,1466,2,False
2026-08-26,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,101,578.51,17884,504,96,1535,1,False
2026-08-26,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,52,483.7,15842,630,52,959,1,False
2026-08-26,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,28,428.29,18370,464,28,16,1,False
2026-08-26,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,115,500.98,10391,214,23,2096,2,False
2026-08-27,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,46,208.42,24600,773,46,2570,2,False
2026-08-27,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,78,369.07,25617,1143,78,1511,1,False
2026-08-27,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,45,275.5,25576,845,45,978,2,False
2026-08-27,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,23,482.28,15819,353,23,18,0,False
2026-08-27,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,98,466.15,29563,1467,98,1325,4,False
2026-08-27,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,45,257.0,25137,1022,45,2904,1,False
2026-08-27,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,61,532.39,11868,603,61,1827,3,False
2026-08-27,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,33,210.02,26895,1212,33,904,1,False
2026-08-27,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,15,583.9,16359,833,15,10,0,False
2026-08-27,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,70,528.17,8402,250,42,804,2,False
2026-08-27,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,57,617.65,26116,1361,57,2709,2,False
2026-08-27,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,88,296.68,18483,570,63,1885,2,False
2026-08-27,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,54,603.91,24900,1475,54,497,0,False
2026-08-27,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,26,312.68,10830,456,26,15,0,False
2026-08-27,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,122,322.84,23201,805,122,1858,7,False
2026-08-28,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,58,524.26,16032,417,58,2074,0,False
2026-08-28,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,80,478.89,8314,482,48,1583,3,False
2026-08-28,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,49,521.79,25360,1504,49,439,2,False
2026-08-28,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,25,246.92,15584,871,25,6,1,False
2026-08-28,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,96,638.04,11131,447,87,944,2,False
2026-08-28,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,44,209.27,12283,361,44,2311,1,False
2026-08-28,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,69,509.34,18422,702,69,1640,3,False
2026-08-28,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,32,541.97,11462,304,32,443,0,False
2026-08-28,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,18,633.38,23182,709,18,14,0,False
2026-08-28,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,84,568.4,9321,266,60,1984,1,False
2026-08-28,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,68,635.15,9604,452,62,1768,4,False
2026-08-28,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,82,370.06,26026,780,82,1254,4,False
2026-08-28,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,48,185.62,15283,385,48,995,1,False
2026-08-28,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,28,483.0,10457,218,23,13,1,False
2026-08-28,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,117,240.53,18864,469,113,2338,1,False
2026-08-29,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,76,383.58,24257,513,76,2437,1,True
2026-08-29,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,91,267.96,12870,275,53,1020,2,True
2026-08-29,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,52,373.64,9998,235,37,781,1,True
2026-08-29,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,29,554.68,8639,514,29,22,0,True
2026-08-29,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,126,407.8,24462,803,112,2351,1,True
2026-08-29,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,55,193.77,17205,384,55,2613,2,True
2026-08-29,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,86,649.81,11281,337,45,1964,3,True
2026-08-29,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,48,526.42,15189,653,48,944,1,True
2026-08-29,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,25,646.02,27415,897,25,12,0,True
2026-08-29,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,102,510.62,26600,1131,102,1397,1,True
2026-08-29,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,92,594.36,18127,489,51,1964,1,True
2026-08-29,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,123,189.37,18870,1070,123,1290,2,True
2026-08-29,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,71,611.83,18603,416,50,1005,3,True
2026-08-29,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,30,232.13,10376,362,30,16,0,True
2026-08-29,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,132,321.83,13161,648,107,1031,5,True
2026-08-30,Tmall,SKU001,无糖青柠气泡水,饮料,6.9,3.2,67,329.12,26414,1261,67,2402,3,True
2026-08-30,Tmall,SKU002,原味燕麦早餐棒,食品,12.9,6.5,91,456.81,18053,891,91,878,1,True
2026-08-30,Tmall,SKU003,清爽控油洗发水,个人护理,39.9,18.0,47,509.94,26595,566,47,798,2,True
2026-08-30,Tmall,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,32,283.82,12608,419,32,20,0,True
2026-08-30,Tmall,SKU005,高蛋白酸奶,食品,9.9,5.8,118,479.01,29955,1364,118,2437,3,True
2026-08-30,JD,SKU001,无糖青柠气泡水,饮料,6.9,3.2,49,297.28,16410,844,49,1098,0,True
2026-08-30,JD,SKU002,原味燕麦早餐棒,食品,12.9,6.5,78,377.24,21566,856,78,866,2,True
2026-08-30,JD,SKU003,清爽控油洗发水,个人护理,39.9,18.0,39,405.36,29330,1476,39,1020,1,True
2026-08-30,JD,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,24,195.7,11431,262,24,13,0,True
2026-08-30,JD,SKU005,高蛋白酸奶,食品,9.9,5.8,106,437.11,11050,370,91,2326,5,True
2026-08-30,Douyin,SKU001,无糖青柠气泡水,饮料,6.9,3.2,85,382.72,27900,1550,85,2293,1,True
2026-08-30,Douyin,SKU002,原味燕麦早餐棒,食品,12.9,6.5,109,269.29,25698,786,109,1588,2,True
2026-08-30,Douyin,SKU003,清爽控油洗发水,个人护理,39.9,18.0,58,448.73,13032,289,29,1002,0,True
2026-08-30,Douyin,SKU004,婴儿柔湿巾,家庭护理,19.9,9.0,37,473.79,8843,250,37,8,2,True
2026-08-30,Douyin,SKU005,高蛋白酸奶,食品,9.9,5.8,148,234.29,23431,927,148,2134,2,True
